Country,Current Series,Reference,Value,Type,Product,Status
2,0,HNS,20HNS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HNT,20HNT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HNU,20HNU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HNV,20HNV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HNW,20HNW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HNZ,20HNZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HOB,20HOB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HOD,20HOD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HOE,20HOE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HOF,20HOF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HOH,20HOH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HOI,20HOI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HOJ,20HOJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HOM,20HOM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HOS,20HOS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HOV,20HOV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HOX,20HOX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HOY,20HOY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPC,20HPC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPE,20HPE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPH,20HPH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPK,20HPK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPN,20HPN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPP,20HPP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPQ,20HPQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPS,20HPS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPT,20HPT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPU,20HPU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPV,20HPV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPW,20HPW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPX,20HPX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HPZ,20HPZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQA,20HQA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQB,20HQB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQC,20HQC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQE,20HQE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQF,20HQF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQG,20HQG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQI,20HQI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQK,20HQK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQL,20HQL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQM,20HQM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQN,20HQN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQP,20HQP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQQ,20HQQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQR,20HQR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQS,20HQS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQT,20HQT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQU,20HQU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQV,20HQV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQW,20HQW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQX,20HQX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQY,20HQY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HQZ,20HQZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRB,20HRB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRE,20HRE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRG,20HRG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRI,20HRI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRK,20HRK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRN,20HRN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRP,20HRP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRQ,20HRQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRR,20HRR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRT,20HRT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRW,20HRW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRX,20HRX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HRZ,20HRZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSA,20HSA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSC,20HSC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSD,20HSD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSE,20HSE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSF,20HSF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSG,20HSG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSH,20HSH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSI,20HSI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSJ,20HSJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSK,20HSK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSL,20HSL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSM,20HSM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSO,20HSO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSP,20HSP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSQ,20HSQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSR,20HSR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSS,20HSS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSU,20HSU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSV,20HSV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSX,20HSX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSY,20HSY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HSZ,20HSZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTA,20HTA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTD,20HTD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTE,20HTE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTF,20HTF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTG,20HTG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTI,20HTI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTJ,20HTJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTK,20HTK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTN,20HTN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTO,20HTO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTP,20HTP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTR,20HTR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTU,20HTU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTV,20HTV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTW,20HTW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTX,20HTX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTY,20HTY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HTZ,20HTZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUA,20HUA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUB,20HUB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUC,20HUC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUF,20HUF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUH,20HUH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUI,20HUI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUJ,20HUJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUK,20HUK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUM,20HUM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUP,20HUP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUQ,20HUQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUS,20HUS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUW,20HUW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUX,20HUX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUY,20HUY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HUZ,20HUZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVA,20HVA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVB,20HVB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVC,20HVC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVD,20HVD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVF,20HVF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVG,20HVG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVH,20HVH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVI,20HVI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVJ,20HVJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVK,20HVK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVM,20HVM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVO,20HVO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVP,20HVP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVQ,20HVQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVR,20HVR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVT,20HVT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVU,20HVU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVV,20HVV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVX,20HVX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HVY,20HVY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWA,20HWA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWB,20HWB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWE,20HWE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWF,20HWF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWG,20HWG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWH,20HWH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWI,20HWI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWJ,20HWJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWL,20HWL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWO,20HWO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWQ,20HWQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWR,20HWR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWS,20HWS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWT,20HWT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWU,20HWU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWV,20HWV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWY,20HWY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HWZ,20HWZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXA,20HXA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXB,20HXB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXC,20HXC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXE,20HXE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXF,20HXF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXG,20HXG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXH,20HXH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXI,20HXI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXJ,20HXJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXK,20HXK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXL,20HXL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXM,20HXM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXN,20HXN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXO,20HXO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXP,20HXP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXQ,20HXQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXR,20HXR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXS,20HXS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXU,20HXU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXV,20HXV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXW,20HXW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXX,20HXX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXY,20HXY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HXZ,20HXZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYB,20HYB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYD,20HYD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYF,20HYF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYG,20HYG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYH,20HYH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYI,20HYI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYJ,20HYJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYK,20HYK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYN,20HYN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYO,20HYO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYP,20HYP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYQ,20HYQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYS,20HYS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYU,20HYU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYV,20HYV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYW,20HYW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYX,20HYX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HYY,20HYY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZA,20HZA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZB,20HZB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZC,20HZC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZD,20HZD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZE,20HZE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZF,20HZF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZG,20HZG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZH,20HZH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZI,20HZI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZJ,20HZJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZK,20HZK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZM,20HZM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZN,20HZN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZO,20HZO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZP,20HZP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZQ,20HZQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZR,20HZR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZT,20HZT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZU,20HZU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZV,20HZV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZW,20HZW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZX,20HZX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZY,20HZY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,HZZ,20HZZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IAQ,20IAQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IAU,20IAU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IAV,20IAV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IAX,20IAX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IAY,20IAY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBB,20IBB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBC,20IBC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBD,20IBD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBE,20IBE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBG,20IBG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBH,20IBH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBI,20IBI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBJ,20IBJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBK,20IBK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBL,20IBL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBP,20IBP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBQ,20IBQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBR,20IBR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBS,20IBS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBV,20IBV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IBY,20IBY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ICC,20ICC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ICF,20ICF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ICH,20ICH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ICJ,20ICJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ICL,20ICL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ICN,20ICN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ICR,20ICR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ICS,20ICS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ICV,20ICV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ICX,20ICX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ICZ,20ICZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDE,20IDE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDF,20IDF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDH,20IDH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDJ,20IDJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDL,20IDL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDM,20IDM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDO,20IDO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDQ,20IDQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDS,20IDS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDU,20IDU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDW,20IDW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDY,20IDY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IDZ,20IDZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEA,20IEA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEB,20IEB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEF,20IEF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEG,20IEG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEH,20IEH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEI,20IEI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEJ,20IEJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEL,20IEL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEM,20IEM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEN,20IEN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEP,20IEP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEQ,20IEQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IER,20IER,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IES,20IES,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEU,20IEU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,IEV,20IEV,Call Sign,Amateur Intermediate Radio Licence,Available
